/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 11:57:06:236 0 sec: 0 operations; est completion in 0 second 
2020-03-27 11:57:16:220 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:57:26:220 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 11:57:36:220 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 11:57:46:220 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:57:56:220 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:58:06:220 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:58:16:220 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:58:26:220 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:58:36:220 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:58:46:220 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:58:56:220 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:59:06:220 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 11:59:16:220 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 11:59:26:219 7 sec: 77 operations; 7.7 current ops/sec; est completion in 10 days 21 hours [SCAN: Count=77, Max=167423, Min=15752, Avg=92722.55, 90=150143, 99=167423, 99.9=167423, 99.99=167423] 
2020-03-27 11:59:36:220 17 sec: 186 operations; 10.9 current ops/sec; est completion in 10 days 17 hours [SCAN: Count=109, Max=161663, Min=15784, Avg=91925.47, 90=146815, 99=161535, 99.9=161663, 99.99=161663] 
2020-03-27 11:59:46:220 27 sec: 298 operations; 11.2 current ops/sec; est completion in 10 days 13 hours [SCAN: Count=112, Max=163199, Min=15792, Avg=89259.93, 90=159999, 99=162175, 99.9=163199, 99.99=163199] 
2020-03-27 11:59:56:220 37 sec: 409 operations; 11.1 current ops/sec; est completion in 10 days 12 hours [SCAN: Count=111, Max=163327, Min=15984, Avg=89697.3, 90=145791, 99=161663, 99.9=163327, 99.99=163327] 
2020-03-27 12:00:06:219 47 sec: 529 operations; 12 current ops/sec; est completion in 10 days 8 hours [SCAN: Count=120, Max=161535, Min=15968, Avg=83513.57, 90=144895, 99=161151, 99.9=161535, 99.99=161535] 
2020-03-27 12:00:16:220 57 sec: 642 operations; 11.3 current ops/sec; est completion in 10 days 7 hours [SCAN: Count=113, Max=161407, Min=15816, Avg=87518.97, 90=157439, 99=161151, 99.9=161407, 99.99=161407] 
2020-03-27 12:00:26:220 67 sec: 751 operations; 10.9 current ops/sec; est completion in 10 days 8 hours [SCAN: Count=109, Max=160895, Min=15768, Avg=92186.86, 90=144895, 99=160639, 99.9=160895, 99.99=160895] 
2020-03-27 12:00:36:219 77 sec: 867 operations; 11.6 current ops/sec; est completion in 10 days 7 hours [SCAN: Count=116, Max=160383, Min=15864, Avg=85571.52, 90=144639, 99=160383, 99.9=160383, 99.99=160383] 
2020-03-27 12:00:46:220 87 sec: 977 operations; 11 current ops/sec; est completion in 10 days 8 hours [SCAN: Count=110, Max=160127, Min=15680, Avg=90940.8, 90=158335, 99=160127, 99.9=160127, 99.99=160127] 
2020-03-27 12:00:56:220 97 sec: 1095 operations; 11.8 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=118, Max=159999, Min=15824, Avg=85323.36, 90=158335, 99=159871, 99.9=159999, 99.99=159999] 
2020-03-27 12:01:06:220 107 sec: 1221 operations; 12.6 current ops/sec; est completion in 10 days 3 hours [SCAN: Count=126, Max=159871, Min=15920, Avg=79427.24, 90=143615, 99=159743, 99.9=159871, 99.99=159871] 
2020-03-27 12:01:16:220 117 sec: 1329 operations; 10.8 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=108, Max=159999, Min=15792, Avg=92238.26, 90=158975, 99=159743, 99.9=159999, 99.99=159999] 
2020-03-27 12:01:26:219 127 sec: 1444 operations; 11.5 current ops/sec; est completion in 10 days 4 hours [SCAN: Count=115, Max=159999, Min=15824, Avg=86629.77, 90=144511, 99=159999, 99.9=159999, 99.99=159999] 
2020-03-27 12:01:36:220 137 sec: 1554 operations; 11 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=110, Max=160383, Min=15616, Avg=90885.53, 90=158975, 99=159871, 99.9=160383, 99.99=160383] 
2020-03-27 12:01:46:220 147 sec: 1675 operations; 12.1 current ops/sec; est completion in 10 days 4 hours [SCAN: Count=121, Max=166655, Min=15832, Avg=82927.83, 90=143871, 99=160127, 99.9=166655, 99.99=166655] 
2020-03-27 12:01:56:220 157 sec: 1792 operations; 11.7 current ops/sec; est completion in 10 days 3 hours [SCAN: Count=117, Max=160255, Min=15776, Avg=85800.65, 90=158207, 99=159743, 99.9=160255, 99.99=160255] 
