/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 21:54:09:208 0 sec: 0 operations; est completion in 0 second 
2020-03-27 21:54:19:191 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:54:29:191 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 21:54:39:191 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 21:54:49:191 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:54:59:191 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:55:09:191 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:55:19:191 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:55:29:191 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:55:39:191 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:55:49:191 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:55:59:191 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:56:09:191 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:56:19:191 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 21:56:29:191 6 sec: 22 operations; 2.2 current ops/sec; est completion in 36 days 4 hours [SCAN: Count=22, Max=645631, Min=47264, Avg=296578.18, 90=607231, 99=645631, 99.9=645631, 99.99=645631] 
2020-03-27 21:56:39:191 16 sec: 49 operations; 2.7 current ops/sec; est completion in 39 days 20 hours [SCAN: Count=27, Max=627199, Min=16104, Avg=359753.33, 90=608767, 99=627199, 99.9=627199, 99.99=627199] 
2020-03-27 21:56:49:191 26 sec: 75 operations; 2.6 current ops/sec; est completion in 41 days 11 hours [SCAN: Count=26, Max=624127, Min=48032, Avg=396571.08, 90=594943, 99=624127, 99.9=624127, 99.99=624127] 
2020-03-27 21:56:59:191 36 sec: 106 operations; 3.1 current ops/sec; est completion in 40 days 6 hours [SCAN: Count=31, Max=621055, Min=15872, Avg=325424.65, 90=557567, 99=621055, 99.9=621055, 99.99=621055] 
2020-03-27 21:57:09:191 46 sec: 138 operations; 3.2 current ops/sec; est completion in 39 days 7 hours [SCAN: Count=32, Max=639487, Min=16112, Avg=311446.12, 90=592895, 99=639487, 99.9=639487, 99.99=639487] 
2020-03-27 21:57:19:191 56 sec: 167 operations; 2.9 current ops/sec; est completion in 39 days 10 hours [SCAN: Count=29, Max=618495, Min=15960, Avg=346441.1, 90=544255, 99=618495, 99.9=618495, 99.99=618495] 
2020-03-27 21:57:29:191 66 sec: 193 operations; 2.6 current ops/sec; est completion in 40 days 2 hours [SCAN: Count=26, Max=632319, Min=63392, Avg=373158.77, 90=586239, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:57:39:191 76 sec: 226 operations; 3.3 current ops/sec; est completion in 39 days 8 hours [SCAN: Count=33, Max=632831, Min=15888, Avg=307344.61, 90=521215, 99=632831, 99.9=632831, 99.99=632831] 
2020-03-27 21:57:49:191 86 sec: 258 operations; 3.2 current ops/sec; est completion in 38 days 23 hours [SCAN: Count=32, Max=636927, Min=31840, Avg=306194.25, 90=537087, 99=636927, 99.9=636927, 99.99=636927] 
2020-03-27 21:57:59:191 96 sec: 287 operations; 2.9 current ops/sec; est completion in 39 days 1 hour [SCAN: Count=29, Max=631807, Min=15552, Avg=358311.31, 90=598527, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:58:09:191 106 sec: 318 operations; 3.1 current ops/sec; est completion in 38 days 21 hours [SCAN: Count=31, Max=598527, Min=15952, Avg=319364, 90=551423, 99=598527, 99.9=598527, 99.99=598527] 
2020-03-27 21:58:19:191 116 sec: 346 operations; 2.8 current ops/sec; est completion in 39 days 2 hours [SCAN: Count=28, Max=631807, Min=31744, Avg=361502.57, 90=602111, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:58:29:191 126 sec: 384 operations; 3.8 current ops/sec; est completion in 38 days 5 hours [SCAN: Count=38, Max=632831, Min=15840, Avg=256960.53, 90=537087, 99=632831, 99.9=632831, 99.99=632831] 
