/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 17:13:10:686 0 sec: 0 operations; est completion in 0 second 
2020-03-27 17:13:20:670 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:13:30:669 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 17:13:40:669 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 17:13:50:669 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:14:00:669 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:14:10:669 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:14:20:669 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:14:30:669 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:14:40:669 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:14:50:669 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:15:00:669 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:15:10:669 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 17:15:20:669 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 17:15:30:669 6 sec: 42 operations; 4.2 current ops/sec; est completion in 18 days 8 hours [SCAN: Count=42, Max=319231, Min=16056, Avg=156794.57, 90=278015, 99=319231, 99.9=319231, 99.99=319231] 
2020-03-27 17:15:40:669 16 sec: 100 operations; 5.8 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=58, Max=321791, Min=32208, Avg=169366.9, 90=300031, 99=321791, 99.9=321791, 99.99=321791] 
2020-03-27 17:15:50:669 26 sec: 165 operations; 6.5 current ops/sec; est completion in 18 days 16 hours [SCAN: Count=65, Max=319743, Min=16048, Avg=155086.65, 90=272895, 99=319743, 99.9=319743, 99.99=319743] 
2020-03-27 17:16:00:669 36 sec: 231 operations; 6.6 current ops/sec; est completion in 18 days 8 hours [SCAN: Count=66, Max=321791, Min=15760, Avg=150548.36, 90=258303, 99=321791, 99.9=321791, 99.99=321791] 
2020-03-27 17:16:10:669 46 sec: 289 operations; 5.8 current ops/sec; est completion in 18 days 16 hours [SCAN: Count=58, Max=320511, Min=16040, Avg=174033.86, 90=302335, 99=320511, 99.9=320511, 99.99=320511] 
2020-03-27 17:16:20:669 56 sec: 356 operations; 6.7 current ops/sec; est completion in 18 days 10 hours [SCAN: Count=67, Max=321023, Min=15744, Avg=147257.01, 90=284927, 99=321023, 99.9=321023, 99.99=321023] 
2020-03-27 17:16:30:669 66 sec: 416 operations; 6 current ops/sec; est completion in 18 days 13 hours [SCAN: Count=60, Max=320511, Min=15992, Avg=165451.2, 90=287231, 99=320511, 99.9=320511, 99.99=320511] 
2020-03-27 17:16:40:669 76 sec: 476 operations; 6 current ops/sec; est completion in 18 days 15 hours [SCAN: Count=60, Max=323583, Min=15960, Avg=169734.93, 90=286463, 99=323583, 99.9=323583, 99.99=323583] 
2020-03-27 17:16:50:669 86 sec: 537 operations; 6.1 current ops/sec; est completion in 18 days 16 hours [SCAN: Count=61, Max=319231, Min=15968, Avg=163093.57, 90=282111, 99=319231, 99.9=319231, 99.99=319231] 
2020-03-27 17:17:00:670 96 sec: 595 operations; 5.8 current ops/sec; est completion in 18 days 19 hours [SCAN: Count=58, Max=331519, Min=15624, Avg=171594.69, 90=301311, 99=331519, 99.9=331519, 99.99=331519] 
2020-03-27 17:17:10:669 106 sec: 648 operations; 5.3 current ops/sec; est completion in 19 days 1 hour [SCAN: Count=53, Max=318463, Min=15696, Avg=189949.66, 90=301823, 99=318463, 99.9=318463, 99.99=318463] 
2020-03-27 17:17:20:669 116 sec: 704 operations; 5.6 current ops/sec; est completion in 19 days 4 hours [SCAN: Count=56, Max=318463, Min=15704, Avg=177095.21, 90=316671, 99=318463, 99.9=318463, 99.99=318463] 
2020-03-27 17:17:30:669 126 sec: 760 operations; 5.6 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=56, Max=323839, Min=15608, Avg=180337.5, 90=317695, 99=323839, 99.9=323839, 99.99=323839] 
2020-03-27 17:17:40:669 136 sec: 822 operations; 6.2 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=62, Max=330495, Min=15784, Avg=161435.35, 90=270079, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 17:17:50:669 146 sec: 883 operations; 6.1 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=61, Max=319231, Min=15864, Avg=163226.89, 90=270591, 99=319231, 99.9=319231, 99.99=319231] 
2020-03-27 17:18:00:669 156 sec: 941 operations; 5.8 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=58, Max=330751, Min=15808, Avg=170853.93, 90=285951, 99=330751, 99.9=330751, 99.99=330751] 
2020-03-27 17:18:10:669 166 sec: 997 operations; 5.6 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=56, Max=326399, Min=15816, Avg=175871.5, 90=284927, 99=326399, 99.9=326399, 99.99=326399] 
2020-03-27 17:18:20:669 176 sec: 1053 operations; 5.6 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=56, Max=319487, Min=15856, Avg=181340.64, 90=301823, 99=319487, 99.9=319487, 99.99=319487] 
2020-03-27 17:18:30:669 186 sec: 1110 operations; 5.7 current ops/sec; est completion in 19 days 11 hours [SCAN: Count=57, Max=316671, Min=15736, Avg=174968.14, 90=284671, 99=316671, 99.9=316671, 99.99=316671] 
2020-03-27 17:18:40:669 196 sec: 1173 operations; 6.3 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=63, Max=317695, Min=15736, Avg=158234.41, 90=301823, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 17:18:50:669 206 sec: 1227 operations; 5.4 current ops/sec; est completion in 19 days 11 hours [SCAN: Count=54, Max=327679, Min=15936, Avg=186093.11, 90=301823, 99=327679, 99.9=327679, 99.99=327679] 
